	mass A			
t	x	y	r	
11.044	0.863	5.175E-2	0.865
11.061	0.863	5.379E-2	0.865
11.078	0.864	5.601E-2	0.866
11.094	0.865	5.816E-2	0.867
11.111	0.867	6.051E-2	0.869
11.128	0.868	6.290E-2	0.870
11.144	0.870	6.548E-2	0.873
11.161	0.873	6.827E-2	0.875
11.178	0.875	7.118E-2	0.878
11.195	0.878	7.433E-2	0.882
11.211	0.881	7.746E-2	0.885
11.228	0.885	8.078E-2	0.889
11.245	0.888	8.431E-2	0.892
11.261	0.891	8.779E-2	0.896
11.278	0.896	9.118E-2	0.900
11.295	0.900	9.428E-2	0.904
11.311	0.903	9.724E-2	0.908
11.328	0.907	9.984E-2	0.913
11.345	0.911	0.102	0.916
11.361	0.915	0.104	0.921
11.378	0.919	0.107	0.925
11.395	0.924	0.108	0.930
11.411	0.928	0.110	0.935
11.428	0.932	0.112	0.939
11.445	0.937	0.113	0.944
11.461	0.942	0.114	0.948
11.478	0.947	0.115	0.954
11.495	0.951	0.115	0.958
11.511	0.957	0.115	0.964
11.528	0.962	0.114	0.968
11.545	0.967	0.113	0.974
11.562	0.972	0.112	0.979
11.578	0.978	0.111	0.984
11.595	0.983	0.109	0.989
11.612	0.988	0.107	0.994
11.628	0.995	0.104	1.000
11.645	1.000	0.102	1.005
11.662	1.006	9.892E-2	1.010
11.678	1.010	9.576E-2	1.015
11.695	1.015	9.234E-2	1.019
11.712	1.019	8.898E-2	1.023
11.728	1.022	8.505E-2	1.026
11.745	1.026	8.143E-2	1.030
11.762	1.030	7.753E-2	1.032
11.778	1.033	7.350E-2	1.036
11.795	1.035	6.943E-2	1.038
11.812	1.037	6.488E-2	1.039
11.828	1.038	6.012E-2	1.040
11.845	1.039	5.460E-2	1.040
11.862	1.038	4.848E-2	1.039
11.879	1.036	4.386E-2	1.037
11.895	1.038	4.373E-2	1.039
11.912	1.042	4.365E-2	1.043
11.929	1.042	4.388E-2	1.043
11.945	1.042	4.393E-2	1.043
11.962	1.040	4.409E-2	1.041
11.979	1.041	4.443E-2	1.042
11.995	1.041	4.458E-2	1.042
12.012	1.041	4.496E-2	1.042
12.029	1.041	4.517E-2	1.042
12.045	1.040	4.563E-2	1.041
12.062	1.039	4.587E-2	1.040
12.079	1.039	4.630E-2	1.040
12.095	1.039	4.652E-2	1.040
12.112	1.038	4.676E-2	1.040
12.129	1.039	4.675E-2	1.040
12.145	1.039	4.670E-2	1.040
12.162	1.039	4.668E-2	1.040
12.179	1.039	4.675E-2	1.040
12.196	1.039	4.667E-2	1.040
12.212	1.039	4.690E-2	1.040
12.229	1.039	4.703E-2	1.040
12.246	1.039	4.725E-2	1.040
12.262	1.039	4.725E-2	1.040
12.279	1.039	4.733E-2	1.040
12.296	1.039	4.735E-2	1.041
12.312	1.040	4.730E-2	1.041
